1 1510178699213 121.886 59.9849
4 1510178699323 122.973 59.9847
1 1510178699380 121.882 59.9848
4 1510178699490 122.987 59.9859
1 1510178699546 121.911 59.9868
4 1510178699656 122.992 59.9868
1 1510178699713 121.95 59.9876
4 1510178699823 122.999 59.9869
1 1510178699880 121.697 59.9859
4 1510178699990 122.998 59.987
1 1510178700046 121.543 59.9873
4 1510178700156 122.977 59.9865
1 1510178700213 121.513 59.9872
4 1510178700323 122.998 59.9871
1 1510178700380 121.538 59.9859
4 1510178700490 123.01 59.9876
1 1510178700546 121.568 59.9886
4 1510178700656 123.011 59.9868
1 1510178700713 121.628 59.9871
4 1510178700823 122.996 59.9862
1 1510178700880 121.588 59.9867
4 1510178700990 122.963 59.9876
1 1510178701046 121.546 59.9873
4 1510178701156 122.957 59.9862
1 1510178701213 121.511 59.9874
4 1510178701323 122.954 59.9857
1 1510178701380 121.538 59.9845
4 1510178701490 122.976 59.9855
1 1510178701546 121.605 59.9858
4 1510178701656 122.988 59.985
1 1510178701713 121.645 59.9855
4 1510178701823 122.981 59.9848
1 1510178701880 121.612 59.9855
4 1510178701990 122.986 59.9847
1 1510178702046 121.741 59.9863
4 1510178702156 122.988 59.9845
1 1510178702213 121.891 59.9828
4 1510178702323 122.968 59.9827
1 1510178702380 121.883 59.983
4 1510178702490 122.977 59.9819
1 1510178702546 121.94 59.9828
4 1510178702656 122.956 59.9812
1 1510178702713 121.854 59.9801
4 1510178702823 122.95 59.9805
1 1510178702880 121.911 59.9799
4 1510178702990 122.966 59.9797
1 1510178703046 121.905 59.9798
4 1510178703156 122.982 59.9791
1 1510178703213 121.935 59.978
4 1510178703323 122.989 59.978
1 1510178703380 121.967 59.9787
4 1510178703490 122.979 59.9775
1 1510178703546 122.006 59.9775
4 1510178703656 122.966 59.9772
1 1510178703713 122.022 59.9771
4 1510178703823 122.943 59.9759
1 1510178703880 121.96 59.9766
4 1510178703990 122.925 59.9749
1 1510178704046 121.97 59.9747
4 1510178704156 122.916 59.9741
1 1510178704213 121.916 59.9738
4 1510178704323 122.907 59.9745
1 1510178704380 121.914 59.9752
4 1510178704490 122.905 59.9736
1 1510178704546 121.966 59.9739
4 1510178704657 122.928 59.9745
1 1510178704713 121.99 59.9735
4 1510178704823 122.905 59.9737
1 1510178704880 121.993 59.9749
4 1510178704990 122.911 59.9748
1 1510178705046 121.954 59.9748
4 1510178705156 122.904 59.9747
1 1510178705213 121.903 59.9729
4 1510178705323 122.904 59.974
1 1510178705380 121.877 59.9756
4 1510178705490 122.922 59.9749
1 1510178705546 121.92 59.9744
4 1510178705656 122.915 59.975
1 1510178705713 121.973 59.975
4 1510178705823 122.918 59.9755
1 1510178705880 121.948 59.9758
4 1510178705990 122.888 59.9762
1 1510178706046 121.902 59.9774
4 1510178706156 122.895 59.978
1 1510178706213 121.854 59.9772
4 1510178706323 122.915 59.9792
1 1510178706380 121.863 59.9809
4 1510178706490 122.924 59.9802
1 1510178706546 121.915 59.9808
4 1510178706656 122.932 59.9815
1 1510178706713 121.946 59.9819
1 1510178706880 121.945 59.9817
4 1510178706823 122.921 59.9818
4 1510178706990 122.916 59.9828
1 1510178707046 121.913 59.9824
4 1510178707156 122.924 59.9838
1 1510178707213 121.883 59.9835
4 1510178707323 122.955 59.9832
1 1510178707380 121.903 59.9843
4 1510178707491 122.947 59.9838
1 1510178707546 121.922 59.9827
4 1510178707656 122.923 59.9845
1 1510178707713 121.947 59.9839
4 1510178707823 122.895 59.9852
1 1510178707880 121.947 59.9861
4 1510178707990 122.895 59.9861
1 1510178708046 121.922 59.9853
4 1510178708156 122.916 59.9858
1 1510178708213 121.895 59.9866
4 1510178708323 122.913 59.9858
1 1510178708380 121.863 59.9861
4 1510178708490 122.89 59.9863
1 1510178708546 121.871 59.987
4 1510178708656 122.897 59.9874
1 1510178708713 121.917 59.9867
4 1510178708823 122.908 59.9868
1 1510178708880 121.95 59.9873
4 1510178708990 122.921 59.9863
1 1510178709046 121.916 59.9861
4 1510178709156 122.921 59.9869
1 1510178709213 121.87 59.9872
4 1510178709323 122.938 59.9866
1 1510178709380 121.858 59.9862
4 1510178709490 122.929 59.9864
1 1510178709546 121.867 59.9868
4 1510178709656 122.925 59.9863
1 1510178709713 121.925 59.9869
4 1510178709823 122.93 59.9865
1 1510178709880 121.965 59.9865
4 1510178709990 122.924 59.987
1 1510178710046 121.925 59.9854
4 1510178710156 122.949 59.9869
1 1510178710213 121.922 59.989
4 1510178710323 122.963 59.987
1 1510178710380 121.901 59.9873
4 1510178710490 122.981 59.9875
1 1510178710546 121.931 59.9868
4 1510178710656 123.022 59.9872
1 1510178710713 121.986 59.9872
1 1510178710880 121.996 59.9872
4 1510178710823 123.02 59.988
4 1510178710990 123.014 59.9887
1 1510178711046 121.975 59.9879
4 1510178711157 123.013 59.9888
1 1510178711213 121.971 59.9902
4 1510178711323 123.013 59.9899
1 1510178711380 121.946 59.9894
4 1510178711490 123.011 59.9905
1 1510178711546 121.97 59.9905
4 1510178711656 123.007 59.9894
1 1510178711713 122.02 59.9899
4 1510178711823 123.008 59.9898
1 1510178711880 122.031 59.9881
4 1510178711990 123.007 59.99
1 1510178712046 122.032 59.9912
4 1510178712156 122.999 59.9901
1 1510178712213 122.028 59.9907
4 1510178712323 123.016 59.9895
1 1510178712380 121.992 59.9897
4 1510178712490 123.006 59.9893
1 1510178712546 121.992 59.9895
4 1510178712656 122.975 59.9895
1 1510178712713 122.018 59.9899
4 1510178712823 122.982 59.9897
1 1510178712880 121.999 59.9884
4 1510178712990 122.959 59.9896
1 1510178713046 122.035 59.9908
4 1510178713156 122.998 59.9903
1 1510178713213 122.025 59.9907
4 1510178713323 122.938 59.9897
1 1510178713380 121.991 59.9904
4 1510178713490 122.971 59.9898
1 1510178713546 122.005 59.9908
4 1510178713656 122.966 59.9894
1 1510178713713 122.021 59.9883
1 1510178713880 122.058 59.9903
4 1510178713823 123.007 59.9907
4 1510178713990 123.026 59.9904
1 1510178714046 122.071 59.9902
4 1510178714156 123.05 59.9912
1 1510178714213 122.043 59.9911
4 1510178714323 123.071 59.9907
1 1510178714380 122.004 59.9906
4 1510178714490 123.221 59.9893
1 1510178714546 121.995 59.9911
4 1510178714656 123.34 59.9916
1 1510178714713 121.993 59.9898
1 1510178714880 122.045 59.9924
4 1510178714823 123.101 59.9918
4 1510178714990 123.091 59.9923
1 1510178715046 122.044 59.9924
4 1510178715157 123.09 59.9926
1 1510178715213 122.028 59.9904
4 1510178715323 123.102 59.9853
1 1510178715380 121.978 59.9842
4 1510178715490 123.042 59.9785
1 1510178715546 121.897 59.9748
4 1510178715656 122.983 59.9701
1 1510178715713 121.882 59.9669
4 1510178715823 122.928 59.9612
1 1510178715880 121.888 59.9588
4 1510178715990 122.878 59.9516
1 1510178716046 121.869 59.948
4 1510178716156 122.81 59.942
1 1510178716213 121.805 59.9409
4 1510178716323 122.782 59.9345
1 1510178716380 121.755 59.9324
4 1510178716490 122.756 59.9277
1 1510178716546 121.725 59.9218
4 1510178716656 122.718 59.9188
1 1510178716713 121.761 59.9167
4 1510178716823 122.691 59.9102
1 1510178716880 121.832 59.9095
4 1510178716990 122.688 59.9045
1 1510178717046 121.899 59.9023
4 1510178717156 122.735 59.899
1 1510178717213 121.938 59.8957
4 1510178717323 122.772 59.8913
1 1510178717380 121.934 59.8898
4 1510178717490 122.811 59.8865
1 1510178717546 121.94 59.8837
4 1510178717656 122.879 59.8815
1 1510178717713 122.042 59.8805
4 1510178717823 122.926 59.8748
1 1510178717880 122.09 59.8745
4 1510178717990 122.923 59.8713
1 1510178718046 122.127 59.8681
4 1510178718156 122.959 59.866
1 1510178718213 122.093 59.866
4 1510178718323 123.004 59.8642
1 1510178718380 122.078 59.8597
4 1510178718490 123.064 59.86
1 1510178718546 122.039 59.862
4 1510178718656 123.052 59.8585
1 1510178718713 122.018 59.8558
4 1510178718823 123.028 59.8562
1 1510178718880 121.997 59.8572
4 1510178718990 122.995 59.8561
1 1510178719046 121.963 59.855
4 1510178719156 122.966 59.8544
1 1510178719213 121.895 59.8545
4 1510178719323 122.928 59.8535
1 1510178719380 121.803 59.8522
4 1510178719490 122.87 59.8538
1 1510178719546 121.761 59.8559
4 1510178719656 122.842 59.8542
1 1510178719713 121.773 59.8533
4 1510178719823 122.818 59.8552
1 1510178719880 121.814 59.8556
4 1510178719990 122.773 59.8559
1 1510178720046 121.844 59.8554
4 1510178720156 122.771 59.8569
1 1510178720213 121.843 59.8562
4 1510178720323 122.778 59.8575
1 1510178720380 121.819 59.8584
4 1510178720490 122.79 59.8607
1 1510178720546 121.852 59.8597
4 1510178720656 122.798 59.8604
1 1510178720713 121.927 59.862
4 1510178720823 122.83 59.8634
1 1510178720880 121.999 59.862
4 1510178720990 122.884 59.8629
1 1510178721046 122.071 59.8642
4 1510178721156 122.93 59.866
1 1510178721213 122.096 59.8638
4 1510178721323 122.963 59.8655
1 1510178721380 122.102 59.8693
4 1510178721490 122.998 59.8689
1 1510178721546 122.099 59.868
4 1510178721656 123.027 59.8696
1 1510178721713 122.139 59.8704
1 1510178721880 122.175 59.8712
4 1510178721823 123.056 59.8707
4 1510178721990 123.053 59.8729
1 1510178722046 122.196 59.8725
4 1510178722156 123.088 59.8739
1 1510178722213 122.172 59.8749
4 1510178722323 123.105 59.8779
1 1510178722380 122.137 59.8765
4 1510178722490 123.109 59.8777
1 1510178722546 122.081 59.88
4 1510178722656 123.092 59.8806
1 1510178722713 122.008 59.8796
4 1510178722823 123.048 59.8815
1 1510178722880 122.033 59.8827
4 1510178722990 122.993 59.8822
1 1510178723046 122.05 59.8844
4 1510178723156 122.973 59.8847
1 1510178723213 122.021 59.8844
4 1510178723323 122.958 59.8853
1 1510178723380 122.004 59.8878
4 1510178723490 122.926 59.8863
1 1510178723546 121.95 59.8865
4 1510178723656 122.888 59.8878
1 1510178723713 121.956 59.8866
4 1510178723823 122.865 59.8865
1 1510178723880 121.981 59.8892
4 1510178723990 122.836 59.8894
1 1510178724046 121.992 59.8871
4 1510178724156 122.814 59.89
1 1510178724213 122.018 59.8916
4 1510178724323 122.807 59.8904
1 1510178724380 122.005 59.8927
4 1510178724490 122.802 59.8934
1 1510178724546 121.993 59.8928
4 1510178724656 122.822 59.8944
1 1510178724713 122.024 59.8954
4 1510178724823 122.814 59.895
1 1510178724880 122.082 59.8966
4 1510178724990 122.834 59.8975
1 1510178725046 122.114 59.8946
4 1510178725157 122.891 59.8964
1 1510178725213 122.157 59.9001
4 1510178725323 122.922 59.8981
1 1510178725380 122.142 59.898
4 1510178725490 122.941 59.8995
1 1510178725546 122.128 59.8989
4 1510178725657 122.973 59.8995
1 1510178725713 122.13 59.9017
1 1510178725880 122.172 59.9015
4 1510178725823 122.988 59.9016
4 1510178725990 122.996 59.9037
1 1510178726046 122.184 59.9033
4 1510178726156 123.012 59.9037
1 1510178726213 122.217 59.9064
4 1510178726323 123.028 59.9049
1 1510178726380 122.19 59.9055
4 1510178726490 123.02 59.9063
1 1510178726546 122.089 59.9062
4 1510178726656 123.015 59.9069
1 1510178726713 121.752 59.9062
4 1510178726823 123.004 59.9065
1 1510178726880 121.758 59.9078
4 1510178726990 122.973 59.909
1 1510178727046 121.767 59.908
4 1510178727156 123.001 59.9095
1 1510178727213 121.786 59.9087
4 1510178727323 122.982 59.908
1 1510178727380 121.729 59.9107
4 1510178727490 123 59.9093
1 1510178727546 121.691 59.9091
4 1510178727656 123.004 59.909
1 1510178727713 121.666 59.9081
4 1510178727823 123.002 59.9079
1 1510178727880 121.65 59.9082
4 1510178727990 123.007 59.9087
1 1510178728046 121.681 59.9103
4 1510178728156 123.013 59.9097
1 1510178728213 121.675 59.9081
4 1510178728323 123.016 59.9093
1 1510178728380 121.648 59.9106
4 1510178728490 122.999 59.9085
1 1510178728546 121.603 59.9113
4 1510178728656 122.949 59.9101
1 1510178728713 121.553 59.9096
1 1510178728880 121.546 59.9092
4 1510178728823 122.911 59.9103
4 1510178728990 122.904 59.9113
1 1510178729046 121.568 59.9123
4 1510178729156 122.902 59.9113
1 1510178729213 121.93 59.9135
4 1510178729323 122.905 59.9123
1 1510178729380 121.98 59.9109
4 1510178729490 122.89 59.9104
1 1510178729546 121.947 59.9131
4 1510178729656 122.947 59.913
1 1510178729713 121.93 59.9123
1 1510178729880 121.91 59.9137
4 1510178729823 122.963 59.9137
4 1510178729990 122.964 59.9133
1 1510178730046 121.955 59.915
4 1510178730156 122.97 59.913
1 1510178730213 122.034 59.9153
4 1510178730323 122.98 59.916
1 1510178730380 122.032 59.9158
4 1510178730490 122.978 59.9162
1 1510178730546 121.988 59.9166
4 1510178730656 122.954 59.9157
1 1510178730713 121.926 59.9168
4 1510178730823 122.974 59.9169
1 1510178730880 121.975 59.9189
4 1510178730990 122.985 59.9182
1 1510178731046 122.052 59.9174
4 1510178731156 123.02 59.9177
1 1510178731213 122.099 59.9178
4 1510178731323 123.037 59.9176
1 1510178731380 122.087 59.9187
4 1510178731490 123.056 59.92
1 1510178731546 122.057 59.9191
4 1510178731656 123.083 59.9208
1 1510178731713 122.02 59.9208
4 1510178731823 123.092 59.9206
1 1510178731880 122.032 59.923
4 1510178731990 123.098 59.9218
1 1510178732046 122.071 59.9235
4 1510178732156 123.101 59.9239
1 1510178732213 122.108 59.9238
4 1510178732323 123.129 59.9249
1 1510178732380 122.086 59.9241
4 1510178732490 123.124 59.9237
1 1510178732546 122.033 59.9243
4 1510178732656 123.137 59.9245
1 1510178732713 122.002 59.9272
1 1510178732880 122.035 59.925
4 1510178732823 123.135 59.9257
4 1510178732990 123.145 59.9262
1 1510178733046 122.059 59.9253
4 1510178733156 123.156 59.9256
1 1510178733213 122.086 59.9258
4 1510178733323 123.144 59.9254
1 1510178733380 122.069 59.926
4 1510178733490 123.121 59.9261
1 1510178733546 121.982 59.9254
4 1510178733656 123.126 59.9251
1 1510178733713 121.946 59.9261
4 1510178733823 123.091 59.9246
1 1510178733880 121.932 59.9248
4 1510178733990 123.066 59.9239
1 1510178734046 121.95 59.9253
4 1510178734156 123.085 59.9258
1 1510178734213 121.997 59.9241
4 1510178734323 123.09 59.925
1 1510178734380 121.961 59.9224
4 1510178734490 123.084 59.9246
1 1510178734546 121.902 59.9267
4 1510178734656 123.082 59.9257
1 1510178734713 121.875 59.9258
4 1510178734823 123.063 59.927
1 1510178734880 121.848 59.9263
4 1510178734990 123.039 59.9279
1 1510178735046 121.854 59.9259
4 1510178735156 122.966 59.9268
1 1510178735213 121.867 59.9276
4 1510178735323 122.917 59.9258
1 1510178735380 121.835 59.9278
4 1510178735490 122.879 59.9282
1 1510178735546 121.816 59.9289
4 1510178735656 122.804 59.9279
1 1510178735713 121.812 59.9282
4 1510178735823 122.806 59.9283
1 1510178735880 121.804 59.9292
4 1510178735990 122.819 59.9284
1 1510178736046 121.833 59.9298
4 1510178736157 122.85 59.9302
1 1510178736213 121.869 59.929
4 1510178736323 122.925 59.9319
1 1510178736380 121.882 59.9298
4 1510178736490 122.936 59.932
1 1510178736546 121.862 59.9324
4 1510178736656 122.937 59.9316
1 1510178736713 121.826 59.9331
1 1510178736880 121.807 59.9331
4 1510178736823 122.92 59.9327
4 1510178736990 122.926 59.9334
1 1510178737046 121.844 59.9329
4 1510178737156 122.933 59.9327
1 1510178737213 121.865 59.9313
4 1510178737323 122.951 59.9329
1 1510178737380 121.908 59.9341
4 1510178737490 122.957 59.9328
1 1510178737546 121.897 59.9337
4 1510178737656 122.98 59.9351
1 1510178737713 121.898 59.9355
1 1510178737880 121.906 59.9351
4 1510178737823 123 59.9361
4 1510178737990 123.008 59.9361
1 1510178738046 121.93 59.935
4 1510178738156 123.025 59.9358
1 1510178738213 121.943 59.9355
4 1510178738323 123.032 59.9353
1 1510178738380 122.004 59.9381
4 1510178738490 123.043 59.9366
1 1510178738546 121.982 59.9357
4 1510178738656 123.072 59.9361
1 1510178738713 121.993 59.9353
4 1510178738823 123.085 59.9368
1 1510178738880 121.96 59.9365
4 1510178738990 123.102 59.9357
1 1510178739046 121.96 59.936
4 1510178739156 123.125 59.9368
1 1510178739213 122.009 59.9378
4 1510178739323 123.144 59.9375
1 1510178739380 122.067 59.9365
4 1510178739490 123.146 59.9376
1 1510178739546 122.035 59.9367
4 1510178739656 123.138 59.9376
1 1510178739713 121.977 59.9381
4 1510178739823 123.125 59.9365
1 1510178739880 121.908 59.937
4 1510178739990 123.084 59.9351
1 1510178740046 121.857 59.9328
4 1510178740156 123.066 59.9327
1 1510178740213 121.888 59.932
4 1510178740323 123.045 59.9304
1 1510178740380 121.935 59.9286
4 1510178740490 123.04 59.9278
1 1510178740546 121.912 59.9291
4 1510178740656 123.06 59.9277
1 1510178740713 121.894 59.9275
4 1510178740823 123.052 59.9273
1 1510178740880 121.876 59.9275
4 1510178740990 123.037 59.9265
1 1510178741046 121.86 59.9249
4 1510178741156 123.053 59.9258
1 1510178741213 121.904 59.928
4 1510178741323 123.033 59.9261
1 1510178741380 121.952 59.9274
4 1510178741490 123.031 59.929
1 1510178741546 121.951 59.9285
4 1510178741656 122.977 59.9298
1 1510178741713 121.907 59.9296
1 1510178741880 121.876 59.9305
4 1510178741823 122.962 59.9302
4 1510178741990 122.907 59.932
1 1510178742046 121.86 59.934
4 1510178742156 122.889 59.9346
1 1510178742213 121.91 59.9342
4 1510178742323 122.875 59.9356
1 1510178742380 121.947 59.9342
4 1510178742490 122.842 59.9356
1 1510178742546 121.92 59.9367
4 1510178742656 122.825 59.9354
1 1510178742713 121.883 59.9371
4 1510178742823 122.819 59.937
1 1510178742880 121.862 59.9363
4 1510178742990 122.838 59.9384
1 1510178743046 121.88 59.9397
4 1510178743156 122.86 59.9393
1 1510178743213 121.93 59.9392
4 1510178743323 122.866 59.9392
1 1510178743380 121.94 59.939
4 1510178743490 122.885 59.9395
1 1510178743546 121.937 59.9408
4 1510178743656 122.903 59.9414
1 1510178743713 121.912 59.9431
1 1510178743880 121.856 59.9409
4 1510178743823 122.892 59.9424
4 1510178743990 122.938 59.9428
1 1510178744046 121.893 59.9427
4 1510178744156 122.951 59.9434
1 1510178744213 121.926 59.9431
4 1510178744323 122.95 59.9428
1 1510178744380 121.917 59.9431
4 1510178744490 122.954 59.9435
1 1510178744546 121.916 59.9437
4 1510178744656 122.934 59.9446
1 1510178744713 121.878 59.9435
4 1510178744823 122.95 59.9458
1 1510178744880 121.867 59.9466
4 1510178744990 122.932 59.946
1 1510178745046 121.884 59.9472
4 1510178745156 122.975 59.9477
1 1510178745213 121.932 59.9486
4 1510178745323 122.981 59.9486
1 1510178745380 121.977 59.9498
4 1510178745490 122.967 59.9503
1 1510178745546 121.997 59.9512
4 1510178745656 122.965 59.9528
1 1510178745718 121.93 59.9508
4 1510178745823 122.951 59.9534
1 1510178745880 121.92 59.9538
4 1510178745990 122.944 59.9537
1 1510178746046 121.93 59.9553
4 1510178746156 122.968 59.9546
1 1510178746213 121.986 59.9552
4 1510178746323 122.991 59.9555
1 1510178746380 122.017 59.956
4 1510178746490 122.994 59.9577
1 1510178746546 122.056 59.9576
4 1510178746657 123.012 59.9595
1 1510178746713 122.007 59.9597
4 1510178746823 123.015 59.9604
1 1510178746880 121.999 59.9615
4 1510178746990 123.013 59.9613
1 1510178747046 121.977 59.9607
4 1510178747156 123.004 59.9625
1 1510178747213 121.978 59.9619
4 1510178747323 123.016 59.963
1 1510178747380 122.007 59.9631
4 1510178747490 123.035 59.9628
1 1510178747546 122.005 59.9624
4 1510178747656 123.051 59.9637
1 1510178747713 121.993 59.965
1 1510178747880 121.982 59.965
1 1510178748046 121.966 59.9651
4 1510178747823 123.053 59.9645
4 1510178747990 123.049 59.9645
4 1510178748156 123.081 59.9651
1 1510178748213 122.005 59.9647
4 1510178748323 123.096 59.9656
1 1510178748380 122.027 59.9654
4 1510178748490 123.081 59.9662
1 1510178748546 122.038 59.9663
4 1510178748656 123.004 59.9659
1 1510178748713 122.018 59.9687
4 1510178748823 122.824 59.9676
1 1510178748880 121.969 59.9693
4 1510178748990 122.848 59.9694
1 1510178749046 121.961 59.9696
4 1510178749156 122.938 59.9716
1 1510178749213 121.998 59.9702
4 1510178749323 122.996 59.9716
1 1510178749380 122.004 59.9706
4 1510178749490 122.969 59.972
1 1510178749546 121.972 59.9722
4 1510178749656 122.983 59.9728
1 1510178749713 121.995 59.9736
1 1510178749880 121.982 59.9729
4 1510178749823 123.003 59.9727
4 1510178749990 123.002 59.9721
1 1510178750046 121.959 59.9728
4 1510178750156 123.009 59.9732
1 1510178750213 121.96 59.9739
4 1510178750323 122.998 59.9751
1 1510178750380 121.968 59.9733
4 1510178750490 122.987 59.9766
1 1510178750546 121.996 59.9759
4 1510178750656 122.982 59.977
1 1510178750713 121.994 59.9781
4 1510178750823 122.976 59.9775
1 1510178750880 121.96 59.9775
4 1510178750990 122.965 59.9783
1 1510178751046 121.919 59.9784
4 1510178751156 122.954 59.9797
1 1510178751213 121.941 59.9803
4 1510178751323 122.974 59.9808
1 1510178751380 121.985 59.9797
4 1510178751490 122.958 59.9802
1 1510178751546 122.001 59.9826
4 1510178751656 122.953 59.9818
1 1510178751713 121.998 59.9813
4 1510178751823 122.967 59.9826
1 1510178751880 121.981 59.9833
4 1510178751990 122.954 59.9836
1 1510178752046 121.955 59.9841
4 1510178752156 122.949 59.9847
1 1510178752213 121.946 59.9848
1 1510178752380 121.948 59.9843
4 1510178752323 122.943 59.9854
1 1510178752546 121.982 59.9869
4 1510178752493 122.943 59.9862
4 1510178752657 122.937 59.9882
1 1510178752713 121.989 59.9861
1 1510178752880 121.949 59.9867
4 1510178752823 122.916 59.9866
4 1510178752990 122.943 59.9879
1 1510178753046 121.929 59.988
4 1510178753157 122.967 59.9892
1 1510178753213 121.905 59.9893
4 1510178753323 122.954 59.9889
1 1510178753380 121.92 59.9883
4 1510178753490 122.94 59.9902
1 1510178753546 121.963 59.9917
4 1510178753656 122.94 59.9903
1 1510178753713 121.967 59.9915
4 1510178753823 122.947 59.9899
1 1510178753880 121.957 59.9904
4 1510178753990 122.945 59.99
1 1510178754046 121.923 59.9904
4 1510178754156 122.949 59.99
1 1510178754213 121.906 59.9901
4 1510178754323 122.955 59.99
1 1510178754380 121.914 59.9884
4 1510178754490 122.942 59.9898
1 1510178754546 121.947 59.9917
4 1510178754656 122.923 59.9903
1 1510178754713 121.972 59.9896
1 1510178754880 121.935 59.9901
1 1510178755046 121.915 59.9913
4 1510178754823 122.91 59.9908
4 1510178754990 122.921 59.9893
4 1510178755156 122.935 59.9908
1 1510178755213 121.912 59.9903
4 1510178755323 122.909 59.9891
1 1510178755380 121.91 59.9892
4 1510178755491 122.896 59.9895
1 1510178755546 121.968 59.9921
4 1510178755656 122.869 59.9905
1 1510178755713 121.982 59.9912
4 1510178755823 122.845 59.9909
1 1510178755880 121.956 59.9917
4 1510178755990 122.837 59.9926
1 1510178756046 121.911 59.9927
4 1510178756156 122.853 59.9934
1 1510178756213 121.786 59.9954
4 1510178756323 122.852 59.9926
1 1510178756380 121.547 59.9916
4 1510178756490 122.839 59.9921
1 1510178756546 121.587 59.9931
4 1510178756656 122.842 59.9925
1 1510178756713 121.603 59.9908
1 1510178756880 121.576 59.992
4 1510178756823 122.842 59.992
4 1510178756990 122.84 59.9921
1 1510178757046 121.529 59.9933
4 1510178757157 122.848 59.9936
1 1510178757213 121.508 59.9928
4 1510178757323 122.837 59.9942
1 1510178757380 121.535 59.995
4 1510178757490 122.824 59.9943
1 1510178757546 121.563 59.9945
4 1510178757656 122.804 59.9945
1 1510178757713 121.579 59.9949
4 1510178757823 122.776 59.9943
1 1510178757880 121.546 59.9951
4 1510178757990 122.79 59.994
1 1510178758046 121.521 59.9937
4 1510178758156 122.808 59.9937
1 1510178758213 121.469 59.9929
4 1510178758323 122.8 59.9931
1 1510178758380 121.842 59.9949
4 1510178758490 122.779 59.9935
1 1510178758546 121.886 59.9931
4 1510178758656 122.748 59.9932
1 1510178758713 121.905 59.994
1 1510178758880 121.898 59.9934
4 1510178758823 122.734 59.9937
4 1510178758990 122.737 59.9935
1 1510178759046 121.907 59.9933
4 1510178759156 122.746 59.9937
1 1510178759213 121.88 59.9925
4 1510178759323 122.649 59.9913
1 1510178759380 121.905 59.9944
4 1510178759490 122.676 59.9947
1 1510178759546 121.936 59.9926
4 1510178759656 122.702 59.993
1 1510178759713 121.956 59.9931
1 1510178759880 121.937 59.9921
4 1510178759823 122.706 59.9923
4 1510178759990 122.745 59.9924
1 1510178760046 121.915 59.9924
4 1510178760156 122.812 59.9936
1 1510178760213 121.876 59.9925
4 1510178760323 122.858 59.9931
1 1510178760380 121.924 59.9953
4 1510178760490 122.858 59.9934
1 1510178760546 121.953 59.9943
4 1510178760656 122.864 59.9943
1 1510178760713 121.962 59.9938
1 1510178760879 121.958 59.9937
4 1510178760823 122.87 59.994
4 1510178760990 122.879 59.9934
1 1510178761046 121.933 59.9929
4 1510178761156 122.888 59.9915
1 1510178761213 121.891 59.9912
4 1510178761323 122.901 59.9906
